Unnamed: 0,age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
21062,21,Private,86625,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,,<=50K,0,0.00010603118,0,TN
17362,30,Private,103642,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.004492166,0,TN
30525,49,Self-emp-inc,143482,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,United-States,>50K,1,0.16449262,0,FN
27491,21,Local-gov,309348,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,594,0,4,United-States,<=50K,0,4.3037126e-08,0,TN
28983,33,Private,339482,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.14713313,0,TN
16387,17,Private,173807,11th,Never-married,Craft-repair,Own-child,White,Female,0,0,15,United-States,<=50K,0,1.5800669e-07,0,TN
22480,17,Private,121287,9th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00025083643,0,TN
29570,38,Private,27408,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,0,0.11072855,0,TN
33,30,Federal-gov,59951,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.13720492,0,TN
5220,44,Private,266135,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,0.82547355,1,TP
26667,59,Self-emp-not-inc,119344,10th,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,36,United-States,<=50K,0,0.24113539,0,TN
32337,23,Private,194951,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,55,Ireland,<=50K,0,3.1467833e-05,0,TN
7634,62,State-gov,221558,Masters,Separated,Prof-specialty,Unmarried,White,Female,0,0,24,,<=50K,0,0.0010348482,0,TN
27639,34,Private,379798,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.98221785,1,TP
12987,19,Private,184207,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,7.4982534e-05,0,TN
11986,35,Private,67083,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K,0,0.017573616,0,TN
28381,24,Private,275395,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,0,0.080420025,0,TN
22671,32,Self-emp-inc,275094,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7688,0,55,Mexico,>50K,1,0.999979,1,TP
16437,53,Private,117058,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.002480071,0,TN
21307,38,State-gov,203628,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,1,0.921498,1,TP
4139,29,Private,205903,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,9.068974e-06,0,TN
2973,36,Private,187046,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.007099668,0,FN
3117,25,Private,173212,Assoc-acdm,Never-married,Farming-fishing,Not-in-family,White,Male,2354,0,45,United-States,<=50K,0,6.11159e-07,0,TN
12418,31,Private,297188,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,0.003179304,0,TN
10657,41,Local-gov,235951,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,0.988305,1,TP
24766,47,Private,161950,Bachelors,Divorced,Other-service,Not-in-family,White,Female,0,0,25,Germany,<=50K,0,0.0024938046,0,TN
13442,20,Private,131611,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,<=50K,0,2.2679056e-05,0,TN
11654,22,Private,349368,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0.00034631585,0,TN
31588,28,Private,142712,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,1,0.110245556,0,FN
25866,55,Self-emp-inc,182273,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.8780265,1,FP
12012,32,Federal-gov,164707,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,1,0.22392671,0,FN
21102,35,Private,169672,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.17365226,0,TN
8979,34,Self-emp-not-inc,204375,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,>50K,1,0.99505484,1,TP
7618,35,Private,33397,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,1.6942342e-05,0,TN
13373,19,Federal-gov,255921,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,England,<=50K,0,2.966775e-06,0,TN
862,48,Private,285335,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,0,0.8397866,1,FP
25176,33,Local-gov,175509,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,0,0.14818694,0,TN
21111,39,Private,148015,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,52,United-States,<=50K,0,0.0019381709,0,TN
32400,53,Local-gov,186303,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K,1,0.9999858,1,TP
3943,49,Private,371299,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,0,0.00016043427,0,TN
18905,41,Private,223548,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,0,0.06388122,0,TN
17588,30,State-gov,180283,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,9.246476e-05,0,TN
28883,31,Local-gov,102130,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,0,0.74996495,1,FP
8503,37,Private,294292,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.9729795,1,FP
26704,47,Private,148995,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.021076025,0,FN
29202,33,Private,285131,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.025644958,0,TN
9284,23,Private,109952,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.0005641946,0,TN
7726,58,Private,49893,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,0,0.3475882,0,TN
16882,34,Private,214288,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0007424615,0,TN
14172,38,Private,58108,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.6141198,1,TP
2354,22,,217421,Some-college,Never-married,,Own-child,White,Female,0,0,30,United-States,<=50K,0,7.3894064e-08,0,TN
6536,34,,157289,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,0,0.018414369,0,TN
13804,51,Private,220019,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0034985458,0,TN
3295,22,Private,51136,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,0.00080468226,0,TN
1178,47,Private,45857,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,8.8553614e-05,0,TN
9365,46,Private,159869,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K,0,0.015701123,0,TN
390,35,Private,220098,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K,1,0.27014697,0,FN
5787,52,State-gov,447579,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,England,<=50K,0,0.0021987977,0,TN
15525,26,Private,82246,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,1876,38,United-States,<=50K,0,0.00012637801,0,TN
28691,28,Local-gov,135567,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Female,4101,0,60,United-States,<=50K,0,6.059619e-05,0,TN
32289,24,Private,34568,Assoc-voc,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00019397553,0,TN
16679,20,,34321,Some-college,Never-married,,Own-child,White,Female,0,0,30,United-States,<=50K,0,3.598653e-06,0,TN
31992,45,Private,172822,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,52,United-States,>50K,1,0.11604482,0,FN
15611,25,Private,322585,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.09535393,0,TN
25717,34,Self-emp-not-inc,254304,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,90,United-States,<=50K,0,0.0002884029,0,TN
31207,48,Private,97863,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Italy,>50K,1,0.6875252,1,TP
13755,23,Private,37783,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,1.1056844e-05,0,TN
6029,38,Private,182526,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.516217,0,TN
9934,27,Private,176683,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K,0,0.0027325712,0,TN
26231,26,Private,29957,Masters,Never-married,Tech-support,Other-relative,White,Male,0,0,25,United-States,<=50K,0,0.00019076005,0,TN
2320,40,Private,234633,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0031906962,0,TN
25378,59,Private,231377,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,45,United-States,>50K,1,0.9919884,1,TP
3886,35,Private,361888,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.9636294,1,TP
24206,43,Private,111949,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K,0,0.14712298,0,TN
31814,80,Self-emp-not-inc,26865,7th-8th,Never-married,Farming-fishing,Unmarried,White,Male,0,0,20,United-States,<=50K,0,0.0029779093,0,TN
24961,55,Private,125000,Masters,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,1,0.5964929,1,TP
13751,30,Private,208068,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,<=50K,0,0.0030486044,0,TN
1948,29,State-gov,303446,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,Nicaragua,<=50K,0,0.0069991737,0,TN
11105,21,Private,57916,7th-8th,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.3853936e-06,0,TN
21203,51,Private,99185,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1,0.9807686,1,TP
21386,32,Private,732102,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0010466988,0,TN
9032,46,Local-gov,141058,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K,0,0.8800006,1,FP
25960,27,Private,159897,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,37,United-States,<=50K,0,0.0005794568,0,TN
16099,35,Private,32528,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K,0,0.04735547,0,TN
2467,46,Private,62793,HS-grad,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0.00025311968,0,TN
25771,44,Private,187629,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K,0,0.00031801473,0,TN
3973,21,Private,193219,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0,0,35,Jamaica,<=50K,0,2.128291e-08,0,TN
4633,47,Private,121958,7th-8th,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,0,2.1013435e-05,0,TN
7667,27,Private,318639,10th,Never-married,Other-service,Not-in-family,White,Male,0,0,60,Mexico,<=50K,0,0.005306094,0,TN
8111,21,Private,34918,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K,0,5.435999e-07,0,TN
7369,25,Private,298225,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K,0,0.0059151305,0,TN
21010,38,Self-emp-not-inc,255503,11th,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K,0,0.01577503,0,TN
16029,26,State-gov,287420,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,0.009568473,0,TN
25581,44,Private,174283,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1,0.98566633,1,TP
12355,41,Self-emp-not-inc,169023,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,United-States,>50K,1,0.9999975,1,TP
17871,47,Private,28035,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.950974,1,TP
2397,21,,79728,Some-college,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,0,2.9040595e-07,0,TN
24930,33,Private,34848,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.000340319,0,TN
9326,31,Local-gov,295589,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K,0,6.845896e-05,0,TN
15445,24,Private,283757,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K,0,2.8251989e-05,0,TN
25415,36,Private,126954,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0026418602,0,TN
4839,24,Private,64167,Assoc-voc,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,5.681378e-05,0,TN
15638,39,Private,218916,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.4135601,0,TN
13982,46,Local-gov,226871,Bachelors,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,50,United-States,>50K,1,0.58194834,1,TP
12927,26,Private,150062,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0.0515229,0,TN
23045,34,Private,160634,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.2589707,0,FN
28084,32,Private,116055,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,2977,0,35,United-States,<=50K,0,1.2688326e-07,0,TN
4549,53,Private,424079,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K,1,0.9999995,1,TP
5774,58,Local-gov,92141,Assoc-acdm,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0.0012860206,0,TN
15073,22,Private,147227,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0.004308964,0,TN
22972,47,Private,112791,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,0,0.025900772,0,TN
27852,24,Private,223367,11th,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.00024007361,0,TN
31108,25,,161235,Assoc-voc,Never-married,,Own-child,White,Male,0,0,90,United-States,<=50K,0,0.01986493,0,TN
6084,32,Private,271276,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,>50K,1,0.03082661,0,FN
18667,31,Private,126402,HS-grad,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,60,United-States,<=50K,0,0.0014057263,0,TN
2930,21,,230397,Some-college,Never-married,,Own-child,White,Female,0,0,5,United-States,<=50K,0,5.623977e-08,0,TN
10146,37,Private,173968,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0.08708833,0,TN
23241,19,Private,261259,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,0,6.806648e-08,0,TN
6958,47,Private,243904,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,Honduras,<=50K,0,0.012435626,0,TN
17786,37,Private,219546,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,44,United-States,>50K,1,0.9972154,1,TP
5515,21,State-gov,140764,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K,0,7.7966206e-07,0,TN
3998,37,Private,182668,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K,0,0.06313459,0,TN
30045,36,Private,117381,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.035255857,0,TN
18474,20,Private,129240,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,0,1.9681635e-05,0,TN
22048,31,Private,301637,Assoc-voc,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0001290908,0,TN
27993,59,,220783,10th,Widowed,,Unmarried,White,Female,0,0,40,United-States,<=50K,0,5.382733e-06,0,TN
4625,47,Private,345493,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,55,Taiwan,>50K,1,0.99999976,1,TP
26431,68,Private,194746,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Cuba,<=50K,0,0.091368996,0,TN
31575,18,Private,261720,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,8.998982e-06,0,TN
25412,47,Private,316101,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0020228531,0,TN
17593,25,Private,443855,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,0,0.00012918167,0,TN
13889,33,Private,155475,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.28199083,0,TN
4116,65,Private,361721,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K,0,0.008291987,0,TN
23912,36,Private,278576,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0.55573934,1,FP
35,48,Private,242406,11th,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Puerto-Rico,<=50K,0,0.0007321331,0,TN
4976,46,Self-emp-not-inc,148599,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.49056268,0,FN
28319,19,Private,263338,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,0,3.9368626e-07,0,TN
6627,29,Private,183061,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K,0,0.017218748,0,TN
15312,32,Private,174704,11th,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,1.5099642e-05,0,TN
17177,29,Private,277342,Some-college,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.00033144795,0,TN
13327,49,Private,75673,HS-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,0,0.0026957954,0,TN
9952,30,State-gov,137613,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,17,Taiwan,<=50K,0,0.039070997,0,TN
19739,18,Private,378707,10th,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,4.1134206e-07,0,TN
25747,23,Private,173535,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,0,3.2825687e-05,0,TN
18471,43,Private,88233,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,0,0.43012798,0,TN
2942,24,Private,454941,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.0006087425,0,TN
18514,70,Private,236055,7th-8th,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,2.8403865e-05,0,TN
661,35,Private,261293,Masters,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0.9184987,1,FP
23930,42,Private,157425,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,0,0.27268773,0,TN
25601,40,Local-gov,147372,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,0,2444,40,United-States,>50K,1,0.9977794,1,TP
10430,34,Private,143392,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.0007156845,0,TN
22227,53,State-gov,197184,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K,1,0.9491026,1,TP
17473,39,Private,188038,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.006674752,0,TN
